date,ticker,spot,total_gex,gamma_regime,flip_level,flip_dist_pct,put_flow_building
2026-06-15,AAL,15.73,,UNKNOWN,,,False
2026-06-15,AMD,552.29,,UNKNOWN,,,False
2026-06-15,SHW,323.19,,UNKNOWN,,,False
2026-06-15,MMM,160.92,,UNKNOWN,,,False
2026-06-15,WSM,227.23,,UNKNOWN,,,False
2026-06-15,GM,83.78,,UNKNOWN,,,True
2026-06-15,STX,1001.57,,UNKNOWN,,,False
2026-06-15,OSCR,27.75,,UNKNOWN,,,False
2026-06-15,DXCM,74.18,,UNKNOWN,,,False
2026-06-15,AMKR,84.74,,UNKNOWN,,,False
2026-06-15,DKNG,28.88,,UNKNOWN,,,False
2026-06-15,WBS,74.57,,UNKNOWN,,,False
2026-06-15,RYN,22.08,,UNKNOWN,,,False
2026-06-15,CALY,17.45,,UNKNOWN,,,False
2026-06-15,PRU,109.31,,UNKNOWN,,,False
2026-06-15,GPC,104.92,,UNKNOWN,,,False
2026-06-15,STAG,38.73,,UNKNOWN,,,False
2026-06-15,CURB,30.8,,UNKNOWN,,,False
2026-06-15,RRR,62.95,,UNKNOWN,,,False
2026-06-15,SNDK,2046.49,,UNKNOWN,,,False
2026-06-15,WDC,650.5,,UNKNOWN,,,False
2026-06-15,KFRC,49.1,,UNKNOWN,,,False
2026-06-15,KELYA,11.95,,UNKNOWN,,,False
2026-06-15,MAN,33.91,,UNKNOWN,,,False
2026-06-15,NIXX,0.97,,UNKNOWN,,,False
2026-06-15,NSP,35.72,,UNKNOWN,,,False
2026-06-15,VPG,143.26,,UNKNOWN,,,False
2026-06-15,ESE,328.43,,UNKNOWN,,,False
2026-06-15,VAC,96.96,,UNKNOWN,,,False
2026-06-15,MCRI,129.09,,UNKNOWN,,,False
2026-06-15,PAYX,101.09,,UNKNOWN,,,False
2026-06-15,BYD,88.19,,UNKNOWN,,,False
2026-06-15,PENG,62.15,,UNKNOWN,,,False
2026-06-16,SPY,754.27,,UNKNOWN,,,False
2026-06-16,QQQ,742.9,,UNKNOWN,,,False
2026-06-16,ROKU,140.98,,UNKNOWN,,,False
2026-06-16,MRVL,301.04,,UNKNOWN,,,False
2026-06-16,CXW,27.75,,UNKNOWN,,,False
2026-06-16,PG,151.0,,UNKNOWN,,,False
2026-06-16,ENTG,164.0,,UNKNOWN,,,False
2026-06-16,SHW,319.25,,UNKNOWN,,,False
2026-06-16,SNDK,2125.0,,UNKNOWN,,,False
2026-06-16,POWL,301.31,,UNKNOWN,,,False
2026-06-16,BAC,56.09,,UNKNOWN,,,False
2026-06-16,AMAT,583.01,,UNKNOWN,,,False
2026-06-16,JPM,321.98,,UNKNOWN,,,False
2026-06-16,WSM,223.29,,UNKNOWN,,,False
2026-06-16,AXP,337.75,,UNKNOWN,,,False
2026-06-16,AAL,15.58,,UNKNOWN,,,False
2026-06-16,GE,341.0,,UNKNOWN,,,False
2026-06-16,ALK,49.49,,UNKNOWN,,,False
2026-06-16,TJX,166.8,,UNKNOWN,,,False
2026-06-16,NCLH,20.31,,UNKNOWN,,,False
2026-06-16,RCL,316.8,,UNKNOWN,,,False
2026-06-16,CAVA,89.58,,UNKNOWN,,,False
2026-06-16,MGM,48.87,,UNKNOWN,,,False
2026-06-16,STX,1076.99,,UNKNOWN,,,False
2026-06-16,WDC,701.75,,UNKNOWN,,,False
2026-06-16,EVC,9.22,,UNKNOWN,,,False
2026-06-16,TRIP,12.52,,UNKNOWN,,,False
2026-06-16,ROST,236.9,,UNKNOWN,,,True
2026-06-16,BYD,87.67,,UNKNOWN,,,False
2026-06-16,TWST,79.34,,UNKNOWN,,,False
2026-06-16,MKSI,375.0,,UNKNOWN,,,False
2026-06-16,AEO,18.46,,UNKNOWN,,,False
2026-06-16,WGS,61.4,,UNKNOWN,,,False
2026-06-16,CCL,30.36,,UNKNOWN,,,False
2026-06-16,RRR,61.13,,UNKNOWN,,,True
2026-06-16,CZR,29.3,,UNKNOWN,,,False
2026-06-16,PENN,22.0,,UNKNOWN,,,False
2026-06-16,VAC,95.21,,UNKNOWN,,,False
2026-06-17,SPY,751.31,,UNKNOWN,,,True
2026-06-17,QQQ,734.48,,UNKNOWN,,,True
2026-06-17,ROKU,138.35,,UNKNOWN,,,False
2026-06-17,CXW,27.78,,UNKNOWN,,,False
2026-06-17,AMKR,91.0,,UNKNOWN,,,False
2026-06-17,GE,352.25,,UNKNOWN,,,False
2026-06-17,AXP,340.0,,UNKNOWN,,,False
2026-06-17,PG,152.74,,UNKNOWN,,,False
2026-06-17,SHW,322.44,,UNKNOWN,,,False
2026-06-17,TJX,166.0,,UNKNOWN,,,False
2026-06-17,MRVL,287.75,,UNKNOWN,,,False
2026-06-17,POWL,293.9,,UNKNOWN,,,False
2026-06-17,SCHW,93.65,,UNKNOWN,,,False
2026-06-17,TER,423.99,,UNKNOWN,,,False
2026-06-17,APH,161.1,,UNKNOWN,,,False
2026-06-17,GWW,1324.27,,UNKNOWN,,,False
2026-06-17,WULF,28.21,,UNKNOWN,,,False
2026-06-17,ALK,49.1,,UNKNOWN,,,False
2026-06-17,DECK,110.61,,UNKNOWN,,,False
2026-06-17,CAVA,87.29,,UNKNOWN,,,False
2026-06-17,KO,79.95,,UNKNOWN,,,False
2026-06-17,FLR,51.35,,UNKNOWN,,,True
2026-06-17,MGM,48.44,,UNKNOWN,,,True
2026-06-17,SNDK,2054.92,,UNKNOWN,,,True
2026-06-17,RCL,311.69,,UNKNOWN,,,False
2026-06-17,STX,1056.0,,UNKNOWN,,,False
2026-06-17,RL,406.75,,UNKNOWN,,,False
2026-06-17,WDC,695.0,,UNKNOWN,,,False
2026-06-17,EVC,9.13,,UNKNOWN,,,False
2026-06-17,NCLH,20.35,,UNKNOWN,,,False
2026-06-17,ROST,232.82,,UNKNOWN,,,False
2026-06-17,TRIP,12.74,,UNKNOWN,,,False
2026-06-17,MGNI,18.78,,UNKNOWN,,,False
2026-06-17,PRSU,48.87,,UNKNOWN,,,False
2026-06-17,BYD,86.47,,UNKNOWN,,,False
2026-06-17,TWST,85.44,,UNKNOWN,,,False
2026-06-17,ANF,89.58,,UNKNOWN,,,True
2026-06-17,CRL,188.0,,UNKNOWN,,,True
2026-06-17,ZD,45.97,,UNKNOWN,,,False
2026-06-17,CCL,31.08,,UNKNOWN,,,False
2026-06-17,MKSI,367.1,,UNKNOWN,,,False
2026-06-18,SPY,744.07,-1188912941.81,SHORT_FRAGILE,,,True
2026-06-18,QQQ,733.41,638935015.47,LONG_CUSHIONED,,,True
2026-06-18,SNDK,2106.5,76444279.78,LONG_CUSHIONED,,,False
2026-06-18,HOOD,103.98,30604163.99,LONG_CUSHIONED,,,False
2026-06-18,AMKR,90.91,3179966.1,LONG_CUSHIONED,,,False
2026-06-18,MU,1100.33,342893826.26,LONG_CUSHIONED,,,False
2026-06-18,WDC,791.46,40223921.53,LONG_CUSHIONED,,,False
2026-06-18,WULF,28.4,25042983.76,LONG_CUSHIONED,,,False
2026-06-18,APH,163.11,17522074.43,LONG_CUSHIONED,,,False
2026-06-18,MRNA,63.23,7797448.19,LONG_CUSHIONED,,,False
2026-06-18,SCHW,93.94,29247304.64,LONG_CUSHIONED,,,False
2026-06-18,GS,1113.84,172141827.91,LONG_CUSHIONED,,,False
2026-06-18,LRCX,395.86,44067392.85,LONG_CUSHIONED,,,False
2026-06-18,LECO,275.54,122771.29,LONG_CUSHIONED,,,False
2026-06-18,MGNI,17.93,199924.38,LONG_CUSHIONED,,,True
2026-06-18,GWW,1336.76,1085959.9,LONG_CUSHIONED,,,False
2026-06-18,CPNG,18.43,2863134.59,LONG_CUSHIONED,,,False
2026-06-18,KEYS,360.5,4412091.64,LONG_CUSHIONED,,,False
2026-06-18,DE,593.96,11452984.63,LONG_CUSHIONED,,,False
2026-06-18,RBLX,50.71,2411273.78,LONG_CUSHIONED,,,False
2026-06-18,KO,79.54,2748784.31,LONG_CUSHIONED,,,False
2026-06-18,FRMI,9.51,1482369.64,LONG_CUSHIONED,,,False
2026-06-18,MGM,47.63,24743.85,LONG_CUSHIONED,,,False
2026-06-18,CCL,30.86,13503160.23,LONG_CUSHIONED,,,False
2026-06-18,STX,1132.38,20997147.85,LONG_CUSHIONED,,,False
2026-06-18,RL,408.94,-701796.62,SHORT_FRAGILE,,,False
2026-06-18,WYNN,105.0,-278650.28,SHORT_FRAGILE,,,True
2026-06-18,VAC,95.72,55347.01,LONG_CUSHIONED,,,False
2026-06-18,PRSU,49.94,1075.95,LONG_CUSHIONED,,,False
2026-06-18,PENN,21.33,754174.45,LONG_CUSHIONED,,,False
2026-06-18,ZD,44.13,308896.96,LONG_CUSHIONED,,,False
2026-06-18,TRIP,12.61,851194.21,LONG_CUSHIONED,,,False
2026-06-18,TJX,165.22,9156806.67,LONG_CUSHIONED,,,False
2026-06-18,BOOT,171.14,5893535.07,LONG_CUSHIONED,,,False
2026-06-18,TWST,85.37,334555.39,LONG_CUSHIONED,,,False
2026-06-18,ROST,234.31,-2108403.92,SHORT_FRAGILE,,,False
2026-06-18,BURL,339.55,1085333.39,LONG_CUSHIONED,,,False
2026-06-18,ANF,86.84,-137135.33,SHORT_FRAGILE,,,False
2026-06-19,SPY,746.93,,UNKNOWN,,,True
2026-06-19,QQQ,739.83,,UNKNOWN,,,True
2026-06-19,HOOD,108.0,,UNKNOWN,,,False
2026-06-19,BNY,143.63,,UNKNOWN,,,False
2026-06-19,APH,163.85,,UNKNOWN,,,False
2026-06-19,ROKU,137.79,,UNKNOWN,,,False
2026-06-19,WULF,29.01,,UNKNOWN,,,False
2026-06-19,BLK,1050.09,,UNKNOWN,,,True
2026-06-19,INTC,134.16,,UNKNOWN,,,False
2026-06-19,JNJ,228.6,,UNKNOWN,,,False
2026-06-19,WDC,754.68,,UNKNOWN,,,False
2026-06-19,NCLH,20.47,,UNKNOWN,,,False
2026-06-19,EXP,224.58,,UNKNOWN,,,False
2026-06-19,ODFL,221.04,,UNKNOWN,,,False
2026-06-19,LECO,275.23,,UNKNOWN,,,False
2026-06-19,RTX,185.71,,UNKNOWN,,,False
2026-06-19,CVS,98.42,,UNKNOWN,,,False
2026-06-19,MGNI,18.14,,UNKNOWN,,,False
2026-06-19,SMTC,159.01,,UNKNOWN,,,True
2026-06-19,CAVA,89.03,,UNKNOWN,,,False
2026-06-19,ARW,232.7,,UNKNOWN,,,False
2026-06-19,KEYS,363.67,,UNKNOWN,,,True
2026-06-19,MGM,46.84,,UNKNOWN,,,False
2026-06-19,ZD,45.9,,UNKNOWN,,,False
2026-06-19,SNDK,2209.87,,UNKNOWN,,,False
2026-06-19,CCL,30.9,,UNKNOWN,,,False
2026-06-19,GS,1097.08,,UNKNOWN,,,False
2026-06-19,STX,1076.0,,UNKNOWN,,,False
2026-06-19,RCL,312.73,,UNKNOWN,,,False
2026-06-19,PRSU,50.94,,UNKNOWN,,,False
2026-06-19,TRIP,12.96,,UNKNOWN,,,False
2026-06-19,VAC,97.97,,UNKNOWN,,,False
2026-06-19,LIND,25.0,,UNKNOWN,,,False
2026-06-19,CZR,29.22,,UNKNOWN,,,False
2026-06-19,PENN,21.3,,UNKNOWN,,,False
2026-06-19,WYNN,102.99,,UNKNOWN,,,True
2026-06-22,SPY,747.82,,UNKNOWN,,,True
2026-06-22,QQQ,742.68,,UNKNOWN,,,True
2026-06-22,ESPR,3.15,,UNKNOWN,,,False
2026-06-22,WWD,435.65,,UNKNOWN,,,True
2026-06-22,RJF,155.86,,UNKNOWN,,,False
2026-06-22,QNST,13.06,,UNKNOWN,,,False
2026-06-22,GL,170.76,,UNKNOWN,,,False
2026-06-22,TH,19.88,,UNKNOWN,,,False
2026-06-22,LPLA,293.95,,UNKNOWN,,,False
2026-06-22,MRNA,64.54,,UNKNOWN,,,False
2026-06-22,PBI,17.65,,UNKNOWN,,,False
2026-06-22,SCHW,91.5,,UNKNOWN,,,False
2026-06-22,CLDT,13.4,,UNKNOWN,,,False
2026-06-22,RBLX,48.9,,UNKNOWN,,,False
2026-06-22,TMHC,71.55,,UNKNOWN,,,False
2026-06-22,ATR,120.32,,UNKNOWN,,,False
2026-06-22,RTX,185.05,,UNKNOWN,,,False
2026-06-22,MLM,609.12,,UNKNOWN,,,False
2026-06-22,HROW,42.8,,UNKNOWN,,,False
2026-06-22,CRH,109.01,,UNKNOWN,,,True
2026-06-22,ZONE,0.98,,UNKNOWN,,,False
2026-06-22,PRSU,50.94,,UNKNOWN,,,False
2026-06-22,TNL,76.71,,UNKNOWN,,,False
2026-06-22,LIND,25.0,,UNKNOWN,,,False
2026-06-22,BKNG,171.62,,UNKNOWN,,,True
2026-06-22,ABNB,141.44,,UNKNOWN,,,False
2026-06-22,CCL,30.84,,UNKNOWN,,,False
2026-06-22,TRIP,12.88,,UNKNOWN,,,False
2026-06-22,STX,1106.0,,UNKNOWN,,,False
2026-06-22,WDC,791.94,,UNKNOWN,,,False
2026-06-22,DELL,410.6,,UNKNOWN,,,False
2026-06-22,VAC,97.97,,UNKNOWN,,,False
2026-06-22,PENN,21.3,,UNKNOWN,,,False
2026-06-22,RRR,61.33,,UNKNOWN,,,False
2026-06-22,MCRI,130.66,,UNKNOWN,,,False
2026-06-22,HGV,52.73,,UNKNOWN,,,False
2026-06-22,RHI,31.59,,UNKNOWN,,,False
2026-06-22,NIXX,1.22,,UNKNOWN,,,False
2026-06-22,MAN,33.55,,UNKNOWN,,,False
2026-06-22,NSP,36.22,,UNKNOWN,,,False
2026-06-22,TBI,6.7,,UNKNOWN,,,False
2026-06-23,SPY,734.05,,UNKNOWN,,,True
2026-06-23,QQQ,715.59,,UNKNOWN,,,True
2026-06-23,MU,1079.12,,UNKNOWN,,,False
2026-06-23,GEV,1065.0,,UNKNOWN,,,False
2026-06-23,PGR,207.38,,UNKNOWN,,,False
2026-06-23,JPM,331.4,,UNKNOWN,,,False
2026-06-23,C,144.52,,UNKNOWN,,,False
2026-06-23,RVMD,163.5,,UNKNOWN,,,False
2026-06-23,HIMS,32.19,,UNKNOWN,,,False
2026-06-23,WULF,26.73,,UNKNOWN,,,False
2026-06-23,GLXY,31.13,,UNKNOWN,,,False
2026-06-23,BX,121.34,,UNKNOWN,,,True
2026-06-23,POWL,291.49,,UNKNOWN,,,False
2026-06-23,ENTG,169.0,,UNKNOWN,,,False
2026-06-23,FCEL,22.09,,UNKNOWN,,,False
2026-06-23,AME,238.5,,UNKNOWN,,,True
2026-06-23,FLR,52.64,,UNKNOWN,,,False
2026-06-23,MS,223.93,,UNKNOWN,,,False
2026-06-23,BE,315.94,,UNKNOWN,,,False
2026-06-23,ALK,48.12,,UNKNOWN,,,False
2026-06-23,BCRX,9.13,,UNKNOWN,,,False
2026-06-23,PANW,283.31,,UNKNOWN,,,False
2026-06-23,V,328.17,,UNKNOWN,,,False
2026-06-23,WDC,659.06,,UNKNOWN,,,False
2026-06-23,STX,998.32,,UNKNOWN,,,False
2026-06-23,CCL,29.17,,UNKNOWN,,,True
2026-06-23,GS,1085.35,,UNKNOWN,,,False
2026-06-23,IBKR,93.94,,UNKNOWN,,,True
2026-06-23,PENN,20.55,,UNKNOWN,,,False
2026-06-23,CGNX,64.88,,UNKNOWN,,,False
2026-06-23,RHI,29.24,,UNKNOWN,,,False
2026-06-23,ALLY,44.75,,UNKNOWN,,,False
2026-06-23,HOOD,99.37,,UNKNOWN,,,False
2026-06-23,TNL,74.7,,UNKNOWN,,,False
2026-06-23,LIND,25.55,,UNKNOWN,,,False
2026-06-23,BKNG,167.89,,UNKNOWN,,,False
2026-06-23,ABNB,138.5,,UNKNOWN,,,False
2026-06-23,SCHW,92.24,,UNKNOWN,,,False
2026-06-23,RL,410.92,,UNKNOWN,,,False
2026-06-24,SPY,734.9,,UNKNOWN,,,True
2026-06-24,QQQ,715.65,,UNKNOWN,,,True
2026-06-24,MU,1083.14,,UNKNOWN,,,False
2026-06-24,RVMD,170.0,,UNKNOWN,,,False
2026-06-24,PGR,216.05,,UNKNOWN,,,False
2026-06-24,ADI,412.38,,UNKNOWN,,,True
2026-06-24,WDC,677.0,,UNKNOWN,,,False
2026-06-24,CAT,988.2,,UNKNOWN,,,False
2026-06-24,FCEL,24.85,,UNKNOWN,,,False
2026-06-24,ALAB,400.87,,UNKNOWN,,,False
2026-06-24,EVR,366.64,,UNKNOWN,,,False
2026-06-24,PENG,68.27,,UNKNOWN,,,False
2026-06-24,GEO,29.75,,UNKNOWN,,,False
2026-06-24,CGNX,64.31,,UNKNOWN,,,False
2026-06-24,COHU,66.09,,UNKNOWN,,,False
2026-06-24,BE,325.88,,UNKNOWN,,,False
2026-06-24,GLXY,31.69,,UNKNOWN,,,False
2026-06-24,ALNT,96.05,,UNKNOWN,,,False
2026-06-24,AMC,2.12,,UNKNOWN,,,False
2026-06-24,PANW,289.98,,UNKNOWN,,,False
2026-06-24,ALOY,19.26,,UNKNOWN,,,False
2026-06-24,C,145.42,,UNKNOWN,,,False
2026-06-24,DELL,425.37,,UNKNOWN,,,False
2026-06-24,IBKR,94.73,,UNKNOWN,,,False
2026-06-24,HOOD,102.55,,UNKNOWN,,,False
2026-06-24,RHI,29.0,,UNKNOWN,,,True
2026-06-24,OMF,58.08,,UNKNOWN,,,True
2026-06-24,TNL,75.58,,UNKNOWN,,,False
2026-06-24,LIND,26.0,,UNKNOWN,,,False
2026-06-24,SCHW,93.35,,UNKNOWN,,,False
2026-06-24,MGNI,17.99,,UNKNOWN,,,False
2026-06-24,AXP,337.92,,UNKNOWN,,,False
2026-06-24,LEVI,23.5,,UNKNOWN,,,False
2026-06-24,MCRI,128.8,,UNKNOWN,,,False
2026-06-24,MTN,142.5,,UNKNOWN,,,False
2026-06-24,HGV,52.34,,UNKNOWN,,,False
2026-06-24,MS,226.0,,UNKNOWN,,,True
2026-06-24,BCHT,2.05,,UNKNOWN,,,False
2026-06-25,SPY,738.69,,UNKNOWN,,,True
2026-06-25,QQQ,726.04,,UNKNOWN,,,True
2026-06-25,MU,1230.01,,UNKNOWN,,,False
2026-06-25,BE,341.8,,UNKNOWN,,,False
2026-06-25,WFC,84.29,,UNKNOWN,,,False
2026-06-25,CVS,101.85,,UNKNOWN,,,False
2026-06-25,NTRA,259.97,,UNKNOWN,,,False
2026-06-25,RVMD,170.5,,UNKNOWN,,,False
2026-06-25,VST,164.5,,UNKNOWN,,,True
2026-06-25,WDC,729.6,,UNKNOWN,,,False
2026-06-25,GE,368.25,,UNKNOWN,,,False
2026-06-25,HIMS,33.05,,UNKNOWN,,,False
2026-06-25,AXP,343.0,,UNKNOWN,,,False
2026-06-25,CAT,1014.73,,UNKNOWN,,,False
2026-06-25,MMM,165.91,,UNKNOWN,,,False
2026-06-25,SKY,88.23,,UNKNOWN,,,False
2026-06-25,BCRX,9.98,,UNKNOWN,,,False
2026-06-25,INSW,87.6,,UNKNOWN,,,False
2026-06-25,ABBV,233.28,,UNKNOWN,,,False
2026-06-25,BAC,58.0,,UNKNOWN,,,False
2026-06-25,HLT,345.9,,UNKNOWN,,,False
2026-06-25,GLXY,30.29,,UNKNOWN,,,True
2026-06-25,CGNX,65.06,,UNKNOWN,,,False
2026-06-25,MKSI,408.0,,UNKNOWN,,,False
2026-06-25,EVR,353.19,,UNKNOWN,,,False
2026-06-25,DELL,422.14,,UNKNOWN,,,False
2026-06-25,HOOD,98.46,,UNKNOWN,,,False
2026-06-25,PRSU,53.45,,UNKNOWN,,,False
2026-06-25,SCHW,91.31,,UNKNOWN,,,False
2026-06-25,TNL,76.68,,UNKNOWN,,,True
2026-06-25,MTN,144.24,,UNKNOWN,,,False
2026-06-25,SYF,76.41,,UNKNOWN,,,False
2026-06-25,V,331.45,,UNKNOWN,,,False
2026-06-25,COF,200.26,,UNKNOWN,,,False
2026-06-25,OMF,58.58,,UNKNOWN,,,False
2026-06-25,LIND,26.98,,UNKNOWN,,,False
2026-06-25,GS,1083.34,,UNKNOWN,,,False
2026-06-25,MS,222.0,,UNKNOWN,,,False
